note,start,end,gdn_score,rules,suggested_sensors
startup_transient,,,,,
,40230.0,40290.0,0.9465212020303003,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40240.0,40300.0,0.9570046797023248,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40250.0,40310.0,0.9669010032825801,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40260.0,40320.0,0.9765344662396951,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40270.0,40330.0,0.9860282247931325,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40280.0,40340.0,0.9952088513456251,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40290.0,40350.0,1.0040021596470876,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40300.0,40360.0,1.0124982234780013,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40310.0,40370.0,1.0209568986805828,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40320.0,40380.0,1.0292455769099458,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40330.0,40390.0,1.0373545831694988,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40340.0,40400.0,1.0392078245877063,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40350.0,40410.0,0.9901561570080003,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40360.0,40420.0,0.9360775008919783,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40370.0,40430.0,0.8817263589042528,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40380.0,40440.0,0.8271970612666281,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40390.0,40450.0,0.7724502393792352,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40400.0,40460.0,0.7235443016844239,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40410.0,40470.0,0.7252486492431209,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40420.0,40480.0,0.7316665747482294,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40430.0,40490.0,0.7377466196031531,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40440.0,40500.0,0.7204103747123566,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40450.0,40510.0,0.7036124555913106,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40460.0,40520.0,0.6894784445367012,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40470.0,40530.0,0.674216377474479,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40480.0,40540.0,0.6578738702934026,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40490.0,40550.0,0.6564148695744936,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40500.0,40560.0,0.6907681868875546,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40510.0,40570.0,0.6828919048727765,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40520.0,40580.0,0.6653154735432045,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40530.0,40590.0,0.6396560556755169,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40540.0,40600.0,0.6126317188372883,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40550.0,40610.0,0.5538762679970631,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40560.0,40620.0,0.46739605667229006,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40570.0,40630.0,0.42350854702933705,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40580.0,40640.0,0.3836369959884444,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40590.0,40650.0,0.33745415601264855,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40600.0,40660.0,0.2854324207599363,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40610.0,40670.0,0.27228776754941975,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40620.0,40680.0,0.3215180556186139,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40630.0,40690.0,0.37814767503775115,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40640.0,40700.0,0.46863038879858293,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40650.0,40710.0,0.529454477293893,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40660.0,40720.0,0.6165716237700355,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40670.0,40730.0,0.6390656334703201,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40680.0,40740.0,0.6094597954560083,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40690.0,40750.0,0.5705784831855948,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40700.0,40760.0,0.5000821970731181,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40710.0,40770.0,0.47546589682423257,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40720.0,40780.0,0.45221374678013304,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40730.0,40790.0,0.4720293692405861,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40740.0,40800.0,0.5440756467536102,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40750.0,40810.0,0.5183421396364296,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40760.0,40820.0,0.4837398051968119,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40770.0,40830.0,0.44493159623038675,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40780.0,40840.0,0.3843643957763263,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40790.0,40850.0,0.33215516034899445,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40800.0,40860.0,0.2190257497244743,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40810.0,40870.0,0.20352740741109265,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40820.0,40880.0,0.2446221345287022,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40830.0,40890.0,0.30411700358583976,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40840.0,40900.0,0.3728696179084784,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40850.0,40910.0,0.42503848438798136,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40860.0,40920.0,0.4899313668462275,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40870.0,40930.0,0.5546843972606342,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40880.0,40940.0,0.5716524373696196,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40890.0,40950.0,0.5726491503706046,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40900.0,40960.0,0.566085307937566,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40910.0,40970.0,0.5660020884625557,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40920.0,40980.0,0.5659660568681725,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40930.0,40990.0,0.8375656884608605,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40940.0,41000.0,1.7883033847504435,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40950.0,41010.0,2.320499308973706,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40960.0,41020.0,2.738361044377416,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40970.0,41030.0,3.121925373984787,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40980.0,41040.0,3.478052913485974,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,40990.0,41050.0,3.5222946445341026,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41000.0,41060.0,2.764438706054902,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41010.0,41070.0,2.39149223059147,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41020.0,41080.0,2.1080778946055703,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41030.0,41090.0,1.8381091420138458,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41040.0,41100.0,1.5759735332572513,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41050.0,41110.0,1.336700834156494,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41060.0,41120.0,1.2036987382311648,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41070.0,41130.0,1.090880778982602,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41080.0,41140.0,0.9894856588750057,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41090.0,41150.0,0.8989558247149885,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41100.0,41160.0,0.8157928130429533,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41110.0,41170.0,0.7412489689898335,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41120.0,41180.0,0.6790509616909421,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41130.0,41190.0,0.6306136763281563,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41140.0,41200.0,0.5997009263143317,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41150.0,41210.0,0.5992616816141781,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41160.0,41220.0,0.597000792176835,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41170.0,41230.0,0.5501953046187038,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41180.0,41240.0,0.5011377560826503,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41190.0,41250.0,0.446185752713575,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41200.0,41260.0,0.4760090223120413,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41210.0,41270.0,0.498087689309531,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41220.0,41280.0,0.508188866984287,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41230.0,41290.0,0.5026080603479449,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41240.0,41300.0,0.48732247149505376,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41250.0,41310.0,0.4808248183318191,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41260.0,41320.0,0.3999892332195252,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41270.0,41330.0,0.36700710375293877,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
,41280.0,41340.0,0.39242144525096967,Fuel trim out of band at steady cruise; Coolant failed to reach warm temp,SHORT_TERM_FUEL_TRIM_BANK_1 (); COOLANT_TEMPERATURE (); LONG_TERM_FUEL_TRIM_BANK_1 ()
startup_transient,,,,,
